"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java","216","4","1","13","24","11","3","2.75","11","7","2.75","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java","282","1","1","40","24","0","0","0.0","11","11","11.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java","101","0","0","2","17","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java","54","0","0","4","20","0","0","0.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java","88","0","0","3","23","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java","446","2","1","48","21","1","1","0.5","17","17","8.5","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java","94","0","0","7","22","0","0","0.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java","342","1","1","26","17","36","36","36.0","6","6","6.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java","168","1","1","8","17","0","0","0.0","14","14","14.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java","165","1","1","8","17","22","22","22.0","37","37","37.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java","162","1","1","5","17","0","0","0.0","13","13","13.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java","31","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java","94","0","0","4","23","0","0","0.0","0","0","0.0","true"
"2","hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java","63","1","1","1","17","0","0","0.0","9","9","9.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java","366","1","1","35","17","1","1","1.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java","682","4","1","67","21","24","14","6.0","96","37","24.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java","40","0","0","1","23","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java","57","0","0","1","21","0","0","0.0","0","0","0.0","false"
